year,age,mortality_sex_ratio
1947,45,1.54366
1947,46,1.49651
1947,47,1.48029
1947,48,1.50722
1947,49,1.52383
1947,50,1.52560
1947,51,1.60333
1947,52,1.66546
1947,53,1.64688
1947,54,1.66189
1947,55,1.72831
1947,56,1.69131
1947,57,1.73463
1947,58,1.68923
1947,59,1.77647
1947,60,1.69391
1947,61,1.74887
1947,62,1.72088
1947,63,1.81206
1947,64,1.78803
1947,65,1.65078
1947,66,1.63597
1947,67,1.53904
1947,68,1.58273
1947,69,1.58240
1947,70,1.48458
1947,71,1.46648
1947,72,1.42812
1947,73,1.38175
1947,74,1.37639
1947,75,1.34190
1947,76,1.34796
1947,77,1.35068
1947,78,1.35086
1947,79,1.35245
1947,80,1.37586
1947,81,1.32587
1947,82,1.33150
1947,83,1.32739
1947,84,1.32504
1947,85,1.31151
1947,86,1.30335
1947,87,1.33277
1947,88,1.30374
1947,89,1.26741
1947,90,1.23679
1947,91,1.35901
1947,92,1.24176
1947,93,1.19698
1947,94,1.24746
1947,95,1.29739
1947,96,1.07523
1947,97,1.14121
1947,98,1.56128
1947,99,1.05843
1947,100,0.89796
1948,0,1.29072
1948,1,1.09035
1948,2,1.20461
1948,3,1.08468
1948,4,1.32741
1948,5,1.24190
1948,6,1.43300
1948,7,1.65356
1948,8,1.49787
1948,9,1.34269
1948,10,1.23016
1948,11,1.23077
1948,12,1.17803
1948,13,1.15905
1948,14,1.06876
1948,15,1.17494
1948,16,1.38491
1948,17,1.44309
1948,18,0.84955
1948,19,0.71707
1948,20,0.89295
1948,21,1.16737
1948,22,0.95094
1948,23,0.97538
1948,24,1.02558
1948,25,1.01699
1948,26,0.90235
1948,27,0.94780
1948,28,0.99374
1948,29,1.08613
1948,30,1.05983
1948,31,1.12989
1948,32,1.01662
1948,33,1.17849
1948,34,1.11094
1948,35,1.18129
1948,36,1.10723
1948,37,1.21612
1948,38,1.20978
1948,39,1.28401
1948,40,1.30763
1948,41,1.34700
1948,42,1.23756
1948,43,1.36044
1948,44,1.42331
1948,45,1.44763
1948,46,1.51266
1948,47,1.54246
1948,48,1.53891
1948,49,1.60670
1948,50,1.54000
1948,51,1.51323
1948,52,1.58736
1948,53,1.58254
1948,54,1.64386
1948,55,1.72246
1948,56,1.76532
1948,57,1.83987
1948,58,1.73748
1948,59,1.71453
1948,60,1.70411
1948,61,1.82839
1948,62,1.75347
1948,63,1.77295
1948,64,1.82836
1948,65,1.72690
1948,66,1.68888
1948,67,1.62955
1948,68,1.58465
1948,69,1.61109
1948,70,1.52569
1948,71,1.47269
1948,72,1.46794
1948,73,1.41753
1948,74,1.37197
1948,75,1.32105
1948,76,1.31937
1948,77,1.39480
1948,78,1.31039
1948,79,1.35785
1948,80,1.32044
1948,81,1.32195
1948,82,1.32692
1948,83,1.33655
1948,84,1.27291
1948,85,1.26472
1948,86,1.25228
1948,87,1.28864
1948,88,1.19578
1948,89,1.23166
1948,90,1.18803
1948,91,1.26291
1948,92,1.09677
1948,93,1.22537
1948,94,1.38438
1948,95,0.96007
1948,96,1.04229
1948,97,1.07002
1948,98,0.61071
1948,99,0.99280
1948,100,0.65270
1949,0,1.30840
1949,1,1.13805
1949,2,1.06250
1949,3,1.35170
1949,4,1.40079
1949,5,1.32385
1949,6,1.27921
1949,7,1.53906
1949,8,1.35382
1949,9,1.67112
1949,10,1.11992
1949,11,1.35402
1949,12,1.34152
1949,13,1.18421
1949,14,1.43740
1949,15,1.40808
1949,16,1.66709
1949,17,1.32680
1949,18,1.12124
1949,19,0.86714
1949,20,0.98811
1949,21,1.14605
1949,22,1.26975
1949,23,1.00855
1949,24,1.11873
1949,25,1.00329
1949,26,1.01817
1949,27,1.07768
1949,28,1.09494
1949,29,1.02759
1949,30,1.05240
1949,31,1.14170
1949,32,1.05115
1949,33,1.05229
1949,34,0.99948
1949,35,1.09476
1949,36,1.19759
1949,37,1.19264
1949,38,1.09549
1949,39,1.17397
1949,40,1.24763
1949,41,1.34380
1949,42,1.32816
1949,43,1.32325
1949,44,1.38241
1949,45,1.42741
1949,46,1.51822
1949,47,1.48072
1949,48,1.53664
1949,49,1.54182
1949,50,1.53113
1949,51,1.56666
1949,52,1.58001
1949,53,1.75868
1949,54,1.63157
1949,55,1.77054
1949,56,1.71048
1949,57,1.76767
1949,58,1.69978
1949,59,1.77171
1949,60,1.73639
1949,61,1.84197
1949,62,1.73073
1949,63,1.77159
1949,64,1.83297
1949,65,1.74027
1949,66,1.61729
1949,67,1.68660
1949,68,1.54592
1949,69,1.53942
1949,70,1.48261
1949,71,1.45513
1949,72,1.43562
1949,73,1.38934
1949,74,1.37499
1949,75,1.35235
1949,76,1.29304
1949,77,1.32800
1949,78,1.28862
1949,79,1.30339
1949,80,1.30529
1949,81,1.23180
1949,82,1.38431
1949,83,1.28074
1949,84,1.27197
1949,85,1.26839
1949,86,1.23757
1949,87,1.28010
1949,88,1.24360
1949,89,1.24871
1949,90,1.14616
1949,91,1.29017
1949,92,1.21864
1949,93,1.14876
1949,94,1.20728
1949,95,1.28237
1949,96,1.01829
1949,97,1.17760
1949,98,1.13769
1949,99,0.97834
1949,100,0.90686
1950,0,1.30637
1950,1,1.02932
1950,2,1.22313
1950,3,1.14044
1950,4,1.16830
1950,5,1.48632
1950,6,1.44526
1950,7,1.33522
1950,8,1.61454
1950,9,1.12827
1950,10,1.31282
1950,11,1.66862
1950,12,1.06473
1950,13,1.31466
1950,14,1.57360
1950,15,1.27911
1950,16,1.47401
1950,17,1.34902
1950,18,1.45369
1950,19,1.27695
1950,20,1.32583
1950,21,1.14435
1950,22,1.31559
1950,23,1.32511
1950,24,1.34383
1950,25,1.18290
1950,26,1.28211
1950,27,1.28482
1950,28,1.11797
1950,29,1.18614
1950,30,1.20167
1950,31,1.00365
1950,32,1.08855
1950,33,1.27620
1950,34,1.20300
1950,35,1.15693
1950,36,1.08950
1950,37,1.19546
1950,38,1.20728
1950,39,1.24954
1950,40,1.27977
1950,41,1.29936
1950,42,1.35139
1950,43,1.35014
1950,44,1.37727
1950,45,1.37728
1950,46,1.43647
1950,47,1.47256
1950,48,1.50996
1950,49,1.55253
1950,50,1.57086
1950,51,1.69116
1950,52,1.59527
1950,53,1.74024
1950,54,1.66786
1950,55,1.74230
1950,56,1.73816
1950,57,1.75333
1950,58,1.83423
1950,59,1.77433
1950,60,1.77212
1950,61,1.74405
1950,62,1.81592
1950,63,1.79754
1950,64,1.86448
1950,65,1.79226
1950,66,1.73368
1950,67,1.63056
1950,68,1.62039
1950,69,1.56618
1950,70,1.50979
1950,71,1.51962
1950,72,1.53197
1950,73,1.45424
1950,74,1.41921
1950,75,1.35509
1950,76,1.31313
1950,77,1.38120
1950,78,1.28802
1950,79,1.33228
1950,80,1.33088
1950,81,1.30292
1950,82,1.32311
1950,83,1.24985
1950,84,1.33754
1950,85,1.28351
1950,86,1.25270
1950,87,1.25859
1950,88,1.25716
1950,89,1.26018
1950,90,1.28581
1950,91,1.25049
1950,92,1.26625
1950,93,1.24598
1950,94,1.38864
1950,95,1.45554
1950,96,1.21676
1950,97,1.12595
1950,98,1.33722
1950,99,1.16879
1950,100,0.96859
1951,0,1.32272
1951,1,1.12969
1951,2,1.13156
1951,3,1.13709
1951,4,1.22313
1951,5,1.50642
1951,6,1.41788
1951,7,1.57353
1951,8,1.31618
1951,9,1.52174
1951,10,1.45573
1951,11,1.56347
1951,12,1.55977
1951,13,1.39379
1951,14,1.66582
1951,15,1.45342
1951,16,1.34323
1951,17,1.40559
1951,18,1.30056
1951,19,1.40629
1951,20,1.95839
1951,21,1.35419
1951,22,1.65859
1951,23,1.37567
1951,24,1.42456
1951,25,1.44574
1951,26,1.34965
1951,27,1.26190
1951,28,1.15461
1951,29,1.23180
1951,30,1.32688
1951,31,1.23138
1951,32,1.10954
1951,33,1.09714
1951,34,1.20851
1951,35,1.27522
1951,36,1.16387
1951,37,1.15117
1951,38,1.23054
1951,39,1.19648
1951,40,1.24094
1951,41,1.33193
1951,42,1.42957
1951,43,1.30719
1951,44,1.33696
1951,45,1.47662
1951,46,1.38026
1951,47,1.44937
1951,48,1.39830
1951,49,1.70247
1951,50,1.66097
1951,51,1.66977
1951,52,1.75260
1951,53,1.82055
1951,54,1.81167
1951,55,1.75317
1951,56,1.74185
1951,57,1.87924
1951,58,1.86609
1951,59,1.88690
1951,60,1.90086
1951,61,1.93957
1951,62,1.90979
1951,63,1.87609
1951,64,1.84023
1951,65,1.81832
1951,66,1.75025
1951,67,1.74161
1951,68,1.75401
1951,69,1.56518
1951,70,1.60360
1951,71,1.57952
1951,72,1.52600
1951,73,1.46890
1951,74,1.45378
1951,75,1.39989
1951,76,1.42664
1951,77,1.38124
1951,78,1.36691
1951,79,1.33355
1951,80,1.31583
1951,81,1.29346
1951,82,1.31066
1951,83,1.27374
1951,84,1.27614
1951,85,1.27255
1951,86,1.30912
1951,87,1.32982
1951,88,1.25396
1951,89,1.25285
1951,90,1.25890
1951,91,1.19332
1951,92,1.19361
1951,93,1.37263
1951,94,1.20577
1951,95,1.08555
1951,96,1.14373
1951,97,1.14003
1951,98,1.20850
1951,99,1.47161
1951,100,1.14172
1952,0,1.28502
1952,1,1.26931
1952,2,1.23583
1952,3,1.31123
1952,4,1.41071
1952,5,1.21858
1952,6,1.30022
1952,7,1.40244
1952,8,1.58609
1952,9,1.67918
1952,10,1.46557
1952,11,1.73308
1952,12,1.47619
1952,13,1.16043
1952,14,1.59848
1952,15,1.68322
1952,16,1.58407
1952,17,1.62545
1952,18,1.76321
1952,19,1.67258
1952,20,2.10970
1952,21,1.97380
1952,22,1.66750
1952,23,1.58752
1952,24,1.63025
1952,25,1.35892
1952,26,1.29485
1952,27,1.47248
1952,28,1.12745
1952,29,1.31584
1952,30,1.30326
1952,31,1.23077
1952,32,1.23625
1952,33,1.55648
1952,34,1.32179
1952,35,1.34568
1952,36,1.33565
1952,37,1.32098
1952,38,1.32283
1952,39,1.35842
1952,40,1.28292
1952,41,1.25160
1952,42,1.33589
1952,43,1.30558
1952,44,1.34648
1952,45,1.41934
1952,46,1.47439
1952,47,1.49008
1952,48,1.53248
1952,49,1.53836
1952,50,1.63844
1952,51,1.74287
1952,52,1.67965
1952,53,1.78272
1952,54,1.79426
1952,55,1.85258
1952,56,1.85398
1952,57,1.84597
1952,58,1.95618
1952,59,1.94869
1952,60,1.83326
1952,61,1.90030
1952,62,1.85773
1952,63,1.85687
1952,64,1.89876
1952,65,1.96221
1952,66,1.82386
1952,67,1.79861
1952,68,1.70677
1952,69,1.67715
1952,70,1.62916
1952,71,1.62274
1952,72,1.63594
1952,73,1.53400
1952,74,1.47598
1952,75,1.45211
1952,76,1.48487
1952,77,1.45624
1952,78,1.42272
1952,79,1.37293
1952,80,1.37013
1952,81,1.35277
1952,82,1.36379
1952,83,1.34776
1952,84,1.30249
1952,85,1.29706
1952,86,1.34176
1952,87,1.32977
1952,88,1.27633
1952,89,1.30925
1952,90,1.32159
1952,91,1.26941
1952,92,1.33360
1952,93,1.34857
1952,94,1.21346
1952,95,1.49893
1952,96,1.23282
1952,97,1.16948
1952,98,1.20676
1952,99,1.06613
1952,100,0.80454
1953,0,1.27135
1953,1,1.10673
1953,2,1.08370
1953,3,1.25605
1953,4,1.30693
1953,5,1.34137
1953,6,1.34056
1953,7,1.51124
1953,8,1.32738
1953,9,1.45724
1953,10,1.23270
1953,11,1.29299
1953,12,1.08587
1953,13,1.46216
1953,14,1.42819
1953,15,1.75516
1953,16,1.69975
1953,17,1.71636
1953,18,1.50457
1953,19,1.85524
1953,20,1.95971
1953,21,2.05401
1953,22,1.74676
1953,23,1.68188
1953,24,1.55331
1953,25,1.59566
1953,26,1.30527
1953,27,1.25572
1953,28,1.54799
1953,29,1.26854
1953,30,1.38585
1953,31,1.24780
1953,32,1.19984
1953,33,1.22387
1953,34,1.07907
1953,35,1.33008
1953,36,1.25242
1953,37,1.26119
1953,38,1.15269
1953,39,1.25785
1953,40,1.21251
1953,41,1.28040
1953,42,1.24094
1953,43,1.24463
1953,44,1.21752
1953,45,1.45913
1953,46,1.47288
1953,47,1.42155
1953,48,1.48368
1953,49,1.51518
1953,50,1.66484
1953,51,1.69062
1953,52,1.73848
1953,53,1.82483
1953,54,1.87794
1953,55,1.89909
1953,56,1.88131
1953,57,2.02412
1953,58,1.87029
1953,59,1.90019
1953,60,1.88712
1953,61,1.93849
1953,62,1.95615
1953,63,1.92025
1953,64,1.92647
1953,65,1.87277
1953,66,1.80413
1953,67,1.84779
1953,68,1.77524
1953,69,1.73276
1953,70,1.71455
1953,71,1.66963
1953,72,1.66206
1953,73,1.57573
1953,74,1.49223
1953,75,1.45715
1953,76,1.47563
1953,77,1.40950
1953,78,1.38517
1953,79,1.39697
1953,80,1.33946
1953,81,1.37441
1953,82,1.35984
1953,83,1.30350
1953,84,1.34750
1953,85,1.27415
1953,86,1.27021
1953,87,1.30064
1953,88,1.29376
1953,89,1.27779
1953,90,1.24204
1953,91,1.25726
1953,92,1.13246
1953,93,1.08739
1953,94,1.26968
1953,95,1.16200
1953,96,1.42642
1953,97,1.46532
1953,98,1.28083
1953,99,1.31927
1953,100,1.95492
1954,0,1.31037
1954,1,1.27669
1954,2,1.16148
1954,3,1.37667
1954,4,1.41037
1954,5,1.20455
1954,6,1.36126
1954,7,1.54167
1954,8,1.63983
1954,9,1.39483
1954,10,1.46179
1954,11,1.18557
1954,12,1.46263
1954,13,1.38576
1954,14,1.58075
1954,15,1.47433
1954,16,1.55833
1954,17,1.65368
1954,18,1.77917
1954,19,1.89910
1954,20,1.99806
1954,21,1.81369
1954,22,2.11275
1954,23,1.77208
1954,24,1.38792
1954,25,1.42323
1954,26,1.53343
1954,27,1.14673
1954,28,1.71464
1954,29,1.12089
1954,30,1.37015
1954,31,1.25953
1954,32,1.08768
1954,33,1.34296
1954,34,1.14777
1954,35,1.27697
1954,36,1.21922
1954,37,1.12105
1954,38,1.25161
1954,39,1.22490
1954,40,1.15093
1954,41,1.30842
1954,42,1.44195
1954,43,1.25814
1954,44,1.38187
1954,45,1.40967
1954,46,1.42414
1954,47,1.53751
1954,48,1.44317
1954,49,1.53683
1954,50,1.69196
1954,51,1.63748
1954,52,1.73085
1954,53,1.67905
1954,54,1.89285
1954,55,1.87633
1954,56,1.96552
1954,57,2.00662
1954,58,1.98864
1954,59,1.92241
1954,60,1.93637
1954,61,1.95265
1954,62,1.95420
1954,63,1.92660
1954,64,1.91719
1954,65,1.94151
1954,66,1.86471
1954,67,1.79322
1954,68,1.79027
1954,69,1.75663
1954,70,1.71502
1954,71,1.69486
1954,72,1.62058
1954,73,1.64744
1954,74,1.52273
1954,75,1.54961
1954,76,1.49795
1954,77,1.44809
1954,78,1.47737
1954,79,1.42651
1954,80,1.36402
1954,81,1.39069
1954,82,1.40064
1954,83,1.40361
1954,84,1.33253
1954,85,1.30512
1954,86,1.33531
1954,87,1.35624
1954,88,1.37084
1954,89,1.27980
1954,90,1.26967
1954,91,1.35083
1954,92,1.26845
1954,93,1.31191
1954,94,1.30164
1954,95,1.41261
1954,96,1.40396
1954,97,1.25320
1954,98,1.62036
1954,99,1.40671
1954,100,1.37268
1955,0,1.31481
1955,1,1.03650
1955,2,1.15690
1955,3,1.03142
1955,4,1.05705
1955,5,0.96303
1955,6,1.44675
1955,7,1.85714
1955,8,1.34940
1955,9,1.42915
1955,10,1.22591
1955,11,1.66809
1955,12,1.34870
1955,13,1.31871
1955,14,1.56000
1955,15,2.27778
1955,16,2.13490
1955,17,1.97921
1955,18,2.43188
1955,19,1.88235
1955,20,2.46405
1955,21,2.11071
1955,22,2.34221
1955,23,2.04806
1955,24,1.76647
1955,25,1.57439
1955,26,1.65438
1955,27,1.27586
1955,28,1.22319
1955,29,1.48136
1955,30,1.38762
1955,31,1.16028
1955,32,1.29754
1955,33,1.35468
1955,34,1.21376
1955,35,1.28015
1955,36,1.20435
1955,37,1.24463
1955,38,1.40982
1955,39,1.32504
1955,40,1.36904
1955,41,1.34547
1955,42,1.38792
1955,43,1.29160
1955,44,1.30088
1955,45,1.36042
1955,46,1.52344
1955,47,1.43794
1955,48,1.49259
1955,49,1.55233
1955,50,1.60144
1955,51,1.74657
1955,52,1.76505
1955,53,1.84261
1955,54,1.75244
1955,55,1.91331
1955,56,1.97748
1955,57,2.02056
1955,58,2.00308
1955,59,1.94352
1955,60,1.88687
1955,61,1.97194
1955,62,1.92200
1955,63,2.01660
1955,64,2.00215
1955,65,1.89928
1955,66,1.82399
1955,67,1.87480
1955,68,1.76821
1955,69,1.77842
1955,70,1.71290
1955,71,1.67306
1955,72,1.64798
1955,73,1.54550
1955,74,1.56474
1955,75,1.53344
1955,76,1.53158
1955,77,1.53634
1955,78,1.45753
1955,79,1.50393
1955,80,1.36768
1955,81,1.36125
1955,82,1.35658
1955,83,1.35962
1955,84,1.31921
1955,85,1.34092
1955,86,1.30841
1955,87,1.28206
1955,88,1.32523
1955,89,1.31654
1955,90,1.23193
1955,91,1.32178
1955,92,1.32977
1955,93,1.29704
1955,94,1.30275
1955,95,1.25973
1955,96,1.27834
1955,97,1.08047
1955,98,1.28361
1955,99,1.77031
1955,100,1.21619
1956,0,1.31896
1956,1,1.09361
1956,2,1.23892
1956,3,1.16984
1956,4,1.35458
1956,5,1.22737
1956,6,1.37265
1956,7,1.55205
1956,8,1.32000
1956,9,1.39918
1956,10,1.72052
1956,11,1.49351
1956,12,1.44118
1956,13,1.31148
1956,14,1.70877
1956,15,2.09615
1956,16,2.03529
1956,17,2.19740
1956,18,1.93462
1956,19,2.41854
1956,20,2.00000
1956,21,2.08350
1956,22,1.92335
1956,23,1.98584
1956,24,1.84642
1956,25,1.91053
1956,26,1.67601
1956,27,1.50575
1956,28,1.42005
1956,29,1.59572
1956,30,1.29806
1956,31,1.43379
1956,32,1.18843
1956,33,1.35368
1956,34,1.15733
1956,35,1.30385
1956,36,1.16818
1956,37,1.30500
1956,38,1.36825
1956,39,1.30847
1956,40,1.34135
1956,41,1.30104
1956,42,1.17405
1956,43,1.40415
1956,44,1.40310
1956,45,1.37278
1956,46,1.47262
1956,47,1.49263
1956,48,1.60047
1956,49,1.52204
1956,50,1.68740
1956,51,1.69418
1956,52,1.74854
1956,53,1.85750
1956,54,1.81835
1956,55,1.93582
1956,56,1.92254
1956,57,2.13145
1956,58,2.02633
1956,59,2.05703
1956,60,2.01649
1956,61,1.92555
1956,62,2.04807
1956,63,1.92101
1956,64,1.96672
1956,65,1.92235
1956,66,1.82632
1956,67,1.86666
1956,68,1.87068
1956,69,1.77865
1956,70,1.73294
1956,71,1.71472
1956,72,1.67083
1956,73,1.60515
1956,74,1.59478
1956,75,1.55763
1956,76,1.53781
1956,77,1.49272
1956,78,1.46790
1956,79,1.44691
1956,80,1.37723
1956,81,1.39326
1956,82,1.35862
1956,83,1.36404
1956,84,1.32374
1956,85,1.34132
1956,86,1.26906
1956,87,1.32382
1956,88,1.30061
1956,89,1.27906
1956,90,1.29270
1956,91,1.28417
1956,92,1.33225
1956,93,1.32898
1956,94,1.15107
1956,95,1.33913
1956,96,1.22957
1956,97,1.19673
1956,98,0.94200
1956,99,1.49464
1956,100,1.31040
1957,0,1.27553
1957,1,1.14979
1957,2,1.01136
1957,3,1.16179
1957,4,1.41899
1957,5,1.40583
1957,6,1.29319
1957,7,1.32407
1957,8,1.53684
1957,9,1.47872
1957,10,1.61654
1957,11,1.28992
1957,12,1.23889
1957,13,1.66013
1957,14,1.51304
1957,15,1.96605
1957,16,2.13492
1957,17,1.76518
1957,18,2.09459
1957,19,2.26049
1957,20,2.36145
1957,21,2.18750
1957,22,2.14425
1957,23,1.97753
1957,24,1.61836
1957,25,1.64993
1957,26,1.56403
1957,27,1.58522
1957,28,1.60056
1957,29,1.35409
1957,30,1.35322
1957,31,1.28556
1957,32,1.29717
1957,33,1.37261
1957,34,1.20511
1957,35,1.31760
1957,36,1.27747
1957,37,1.27527
1957,38,1.20993
1957,39,1.20325
1957,40,1.22083
1957,41,1.24367
1957,42,1.34901
1957,43,1.37231
1957,44,1.43169
1957,45,1.39906
1957,46,1.44475
1957,47,1.48243
1957,48,1.45757
1957,49,1.66424
1957,50,1.51086
1957,51,1.67556
1957,52,1.76948
1957,53,1.89394
1957,54,1.95455
1957,55,2.06170
1957,56,1.95919
1957,57,1.98574
1957,58,2.05623
1957,59,2.12952
1957,60,1.97426
1957,61,2.06233
1957,62,2.00465
1957,63,1.91924
1957,64,2.08266
1957,65,1.99973
1957,66,1.91574
1957,67,1.87874
1957,68,1.92596
1957,69,1.90188
1957,70,1.80805
1957,71,1.68536
1957,72,1.70706
1957,73,1.64889
1957,74,1.59204
1957,75,1.60987
1957,76,1.53993
1957,77,1.50448
1957,78,1.48412
1957,79,1.47335
1957,80,1.37491
1957,81,1.36794
1957,82,1.36123
1957,83,1.38163
1957,84,1.33871
1957,85,1.32622
1957,86,1.34039
1957,87,1.32597
1957,88,1.28912
1957,89,1.25463
1957,90,1.34190
1957,91,1.28326
1957,92,1.33455
1957,93,1.17011
1957,94,1.26822
1957,95,1.42289
1957,96,1.19130
1957,97,1.24636
1957,98,1.12671
1957,99,1.33164
1957,100,1.34003
1958,0,1.29410
1958,1,1.25600
1958,2,1.18706
1958,3,1.33333
1958,4,1.59843
1958,5,1.30472
1958,6,1.58261
1958,7,1.66319
1958,8,2.02857
1958,9,1.43985
1958,10,1.69027
1958,11,1.44398
1958,12,1.63636
1958,13,1.88393
1958,14,1.68359
1958,15,2.06038
1958,16,1.89028
1958,17,2.67857
1958,18,2.61247
1958,19,2.55476
1958,20,2.68227
1958,21,2.27615
1958,22,1.67472
1958,23,1.58517
1958,24,1.59246
1958,25,1.65378
1958,26,2.10212
1958,27,1.76682
1958,28,1.60169
1958,29,1.44295
1958,30,1.24101
1958,31,1.28433
1958,32,1.46937
1958,33,1.22190
1958,34,1.40991
1958,35,1.53486
1958,36,1.31885
1958,37,1.31808
1958,38,1.31324
1958,39,1.18568
1958,40,1.32602
1958,41,1.36630
1958,42,1.32437
1958,43,1.35922
1958,44,1.41427
1958,45,1.45334
1958,46,1.43158
1958,47,1.42841
1958,48,1.49627
1958,49,1.63000
1958,50,1.60692
1958,51,1.71003
1958,52,1.80562
1958,53,1.82981
1958,54,1.86586
1958,55,1.94742
1958,56,1.99421
1958,57,2.08374
1958,58,2.10981
1958,59,2.08238
1958,60,2.11935
1958,61,2.02038
1958,62,1.99711
1958,63,1.94114
1958,64,2.01629
1958,65,1.96292
1958,66,1.93931
1958,67,1.94392
1958,68,1.86492
1958,69,1.78999
1958,70,1.80940
1958,71,1.74265
1958,72,1.76390
1958,73,1.68215
1958,74,1.60776
1958,75,1.56395
1958,76,1.53711
1958,77,1.52836
1958,78,1.44505
1958,79,1.45257
1958,80,1.39550
1958,81,1.43022
1958,82,1.39311
1958,83,1.35326
1958,84,1.32674
1958,85,1.31389
1958,86,1.29486
1958,87,1.31424
1958,88,1.34452
1958,89,1.27462
1958,90,1.28528
1958,91,1.29603
1958,92,1.29266
1958,93,1.33903
1958,94,1.24780
1958,95,1.22855
1958,96,1.25389
1958,97,1.03557
1958,98,1.10980
1958,99,1.22207
1958,100,0.78281
1959,0,1.24610
1959,1,1.17309
1959,2,1.31544
1959,3,1.24880
1959,4,1.26380
1959,5,1.16210
1959,6,1.44156
1959,7,1.91919
1959,8,1.45277
1959,9,1.49784
1959,10,1.24535
1959,11,1.42083
1959,12,1.40541
1959,13,1.05202
1959,14,1.68284
1959,15,2.26071
1959,16,2.15263
1959,17,2.28032
1959,18,3.05615
1959,19,3.32162
1959,20,2.63470
1959,21,2.34241
1959,22,1.93371
1959,23,1.84991
1959,24,1.86243
1959,25,1.76377
1959,26,1.61983
1959,27,1.57209
1959,28,1.55896
1959,29,1.41624
1959,30,1.36767
1959,31,1.32544
1959,32,1.49020
1959,33,1.29980
1959,34,1.20715
1959,35,1.26672
1959,36,1.29531
1959,37,1.48775
1959,38,1.26695
1959,39,1.23386
1959,40,1.40677
1959,41,1.45250
1959,42,1.28452
1959,43,1.37515
1959,44,1.42773
1959,45,1.41912
1959,46,1.43563
1959,47,1.48199
1959,48,1.56484
1959,49,1.62314
1959,50,1.57959
1959,51,1.70847
1959,52,1.72873
1959,53,1.90111
1959,54,1.91046
1959,55,1.97282
1959,56,1.98555
1959,57,2.13115
1959,58,2.02569
1959,59,2.05802
1959,60,2.03094
1959,61,2.14421
1959,62,2.03816
1959,63,2.06859
1959,64,2.03184
1959,65,1.93303
1959,66,1.93030
1959,67,1.91939
1959,68,1.86999
1959,69,1.84063
1959,70,1.82026
1959,71,1.73640
1959,72,1.74039
1959,73,1.66172
1959,74,1.62904
1959,75,1.58385
1959,76,1.50307
1959,77,1.50761
1959,78,1.48574
1959,79,1.42229
1959,80,1.42715
1959,81,1.40678
1959,82,1.34557
1959,83,1.33100
1959,84,1.32223
1959,85,1.32612
1959,86,1.29311
1959,87,1.31646
1959,88,1.33112
1959,89,1.27701
1959,90,1.21530
1959,91,1.27869
1959,92,1.16022
1959,93,1.14020
1959,94,1.26501
1959,95,1.32809
1959,96,1.27742
1959,97,1.07935
1959,98,1.32789
1959,99,0.93236
1959,100,0.86637
1960,0,1.29856
1960,1,1.17258
1960,2,1.30544
1960,3,1.19759
1960,4,1.16183
1960,5,1.46098
1960,6,1.81105
1960,7,1.25706
1960,8,1.68750
1960,9,1.52189
1960,10,1.61847
1960,11,1.29278
1960,12,1.35336
1960,13,1.74528
1960,14,1.41924
1960,15,1.61592
1960,16,2.37278
1960,17,2.61022
1960,18,2.95918
1960,19,3.04578
1960,20,2.76018
1960,21,2.76078
1960,22,3.14248
1960,23,2.18565
1960,24,2.24784
1960,25,2.10352
1960,26,1.50858
1960,27,1.75601
1960,28,1.67652
1960,29,1.45979
1960,30,1.42663
1960,31,1.50411
1960,32,1.33690
1960,33,1.46652
1960,34,1.32776
1960,35,1.39044
1960,36,1.35557
1960,37,1.35108
1960,38,1.37194
1960,39,1.48604
1960,40,1.32400
1960,41,1.40977
1960,42,1.43678
1960,43,1.46932
1960,44,1.25054
1960,45,1.32206
1960,46,1.51410
1960,47,1.48554
1960,48,1.59181
1960,49,1.64766
1960,50,1.64806
1960,51,1.73123
1960,52,1.69521
1960,53,1.83384
1960,54,1.86386
1960,55,2.00952
1960,56,2.10292
1960,57,2.02188
1960,58,2.08955
1960,59,2.08364
1960,60,2.03079
1960,61,2.17843
1960,62,2.02452
1960,63,2.01286
1960,64,2.02062
1960,65,1.98606
1960,66,1.92400
1960,67,1.90184
1960,68,1.86205
1960,69,1.86495
1960,70,1.80871
1960,71,1.76272
1960,72,1.74722
1960,73,1.75734
1960,74,1.65910
1960,75,1.57101
1960,76,1.59829
1960,77,1.48307
1960,78,1.43783
1960,79,1.48960
1960,80,1.37006
1960,81,1.37844
1960,82,1.39067
1960,83,1.33759
1960,84,1.33597
1960,85,1.28773
1960,86,1.28327
1960,87,1.28863
1960,88,1.25404
1960,89,1.24384
1960,90,1.22269
1960,91,1.25047
1960,92,1.22263
1960,93,1.15899
1960,94,1.31636
1960,95,1.22895
1960,96,1.15057
1960,97,1.75346
1960,98,1.36343
1960,99,1.23887
1960,100,0.88175
1961,0,1.27589
1961,1,1.40016
1961,2,1.26867
1961,3,1.04791
1961,4,1.36797
1961,5,1.27594
1961,6,1.81481
1961,7,1.41566
1961,8,1.24759
1961,9,1.77470
1961,10,1.45415
1961,11,1.67382
1961,12,1.70563
1961,13,1.46840
1961,14,1.73585
1961,15,1.73422
1961,16,2.12707
1961,17,2.83846
1961,18,2.70398
1961,19,2.39232
1961,20,3.06015
1961,21,2.35667
1961,22,2.04737
1961,23,1.92537
1961,24,1.69205
1961,25,1.86852
1961,26,1.89157
1961,27,2.22766
1961,28,1.83477
